KEY,DATE,TIME,CAMPUS,TARGET ROOM,EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED
22/12/2025_15g30_2,,15g30,CS2,H6-514,57,40,LA1007(40)
22/12/2025_15g30_2,,15g30,CS2,H6-516,60,40,LA1007(40)
22/12/2025_15g30_2,,15g30,CS2,H6-512,55,39,LA1007(39)
22/12/2025_15g30_2,,15g30,CS2,H6-109,42,38,LA1007(38)
22/12/2025_15g30_2,,15g30,CS2,H6-110,42,38,LA1007(38)
22/12/2025_15g30_2,,15g30,CS2,H6-206,42,36,LA1007(36)
22/12/2025_15g30_2,,15g30,CS2,H6-210,42,36,LA1007(36)
22/12/2025_15g30_2,,15g30,CS2,H6-112,42,35,LA1007(35)
22/12/2025_15g30_2,,15g30,CS2,H6-212,42,34,LA1007(34)
22/12/2025_15g30_2,,15g30,CS2,H6-214,42,33,LA1007(33)
22/12/2025_15g30_2,,15g30,CS2,H6-213,42,32,LA1007(32)
22/12/2025_15g30_2,,15g30,CS2,H6-306,42,32,LA1007(32)
22/12/2025_15g30_2,,15g30,CS2,H6-312,42,31,LA1007(31)
22/12/2025_15g30_2,,15g30,CS2,H6-310,42,30,LA1007(30)
22/12/2025_18g15_1,,18g15,CS1,B5-GD,130,130,"CO5087(41), EE5191(32), CI5403(30), CH5703(27)"
22/12/2025_18g15_1,,18g15,CS1,B4-305,42,39,"CH5703(30), CO5161(9)"
22/12/2025_18g15_1,,18g15,CS1,B4-405,32,28,IM5127(28)
22/12/2025_18g15_1,,18g15,CS1,B4-402,32,32,"ME5269(24), MA5097(8)"
22/12/2025_18g15_1,,18g15,CS1,B4-401,32,30,"CI5251(21), TR5063(9)"
22/12/2025_18g15_1,,18g15,CS1,B4-502,42,14,CH5407(14)
23/12/2025_07g00_1,,07g00,CS1,B5-GD,130,103,"MT1003(41), MT1019(41), IM3109(21)"
23/12/2025_07g00_1,,07g00,CS1,B4-406,57,41,MT1003(41)
23/12/2025_07g00_1,,07g00,CS1,B6-306,42,40,MT1003(40)
23/12/2025_07g00_1,,07g00,CS1,C4-301,42,40,MT1003(40)
23/12/2025_07g00_1,,07g00,CS1,C4-304,42,40,MT1003(40)
23/12/2025_07g00_1,,07g00,CS1,C4-402,42,40,MT1003(40)
23/12/2025_07g00_1,,07g00,CS1,C4-403,42,39,MT1003(39)
23/12/2025_07g00_1,,07g00,CS1,C4-502,42,39,MT1003(39)
23/12/2025_07g00_1,,07g00,CS1,C5-303,42,38,MT1003(38)
23/12/2025_07g00_1,,07g00,CS1,C5-401,42,38,MT1003(38)
23/12/2025_07g00_1,,07g00,CS1,C5-403,42,38,MT1003(38)
23/12/2025_07g00_1,,07g00,CS1,C5-503,42,37,MT1003(37)
23/12/2025_07g00_1,,07g00,CS1,C5-502,42,36,MT1003(36)
23/12/2025_07g00_1,,07g00,CS1,C6-401,42,36,MT1003(36)
23/12/2025_07g00_1,,07g00,CS1,C6-402,42,34,MT1003(34)
23/12/2025_07g00_1,,07g00,CS1,B1-208,44,33,MT1003(33)
23/12/2025_07g00_1,,07g00,CS1,C6-403,42,33,MT1003(33)
23/12/2025_07g00_1,,07g00,CS1,B1-306,44,31,MT1003(31)
23/12/2025_07g00_1,,07g00,CS1,B1-212,38,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-213,38,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-301,30,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-303,30,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-305,38,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-308,38,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-309,30,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-311,42,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-313,30,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-314,30,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B1-315,30,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B4-301,32,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B4-302,32,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B4-303,32,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B4-305,42,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B4-401,32,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B6-302,32,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B6-303,32,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B6-304,32,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B6-305,32,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B8-301,35,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B8-303,33,30,MT1003(30)
23/12/2025_07g00_1,,07g00,CS1,B4-501,42,30,MT1019(30)
23/12/2025_07g00_1,,07g00,CS1,B4-502,42,30,MT1019(30)
23/12/2025_07g00_1,,07g00,CS1,B4-504,32,30,MT1019(30)
23/12/2025_07g00_1,,07g00,CS1,B10-203,37,29,MT1003(29)
23/12/2025_07g00_1,,07g00,CS1,B1-302,30,29,MT1003(29)
23/12/2025_07g00_1,,07g00,CS1,B4-402,32,29,MT1003(29)
23/12/2025_07g00_1,,07g00,CS1,B8-304,33,29,MT1003(29)
23/12/2025_07g00_1,,07g00,CS1,B9-201,32,29,MT1003(29)
23/12/2025_07g00_1,,07g00,CS1,B4-403,32,28,MT1019(28)
23/12/2025_07g00_1,,07g00,CS1,B1-203,32,27,MT1003(27)
23/12/2025_07g00_1,,07g00,CS1,B9-202,28,27,MT1003(27)
23/12/2025_07g00_1,,07g00,CS1,C4-303,26,26,MT1003(26)
23/12/2025_07g00_1,,07g00,CS1,B4-405,32,24,MT1019(24)
23/12/2025_07g00_2,,07g00,CS2,H6-GD,250,166,"EE3025(51), MT1003(49), CH2019(40), IM3109(26)"
23/12/2025_07g00_2,,07g00,CS2,H3-306,75,72,"EE3025(51), CH2019(21)"
23/12/2025_07g00_2,,07g00,CS2,H2-202,62,46,MT1003(46)
23/12/2025_07g00_2,,07g00,CS2,H2-205,62,44,MT1003(44)
23/12/2025_07g00_2,,07g00,CS2,H2-206,82,74,"MT1003(44), EE3025(30)"
23/12/2025_07g00_2,,07g00,CS2,H3-303,46,41,EE3025(41)
23/12/2025_07g00_2,,07g00,CS2,H3-205,56,40,EE3025(40)
23/12/2025_07g00_2,,07g00,CS2,H3-304,46,40,EE3025(40)
23/12/2025_07g00_2,,07g00,CS2,H2-207,71,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-301,82,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-302,62,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-304,49,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-306,82,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-307,62,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-401,82,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-403,49,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-404,49,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-406,82,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H2-407,44,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-109,42,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-110,42,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-112,42,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-113,68,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-201,63,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-205,62,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-206,42,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-208,62,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-210,42,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-211,66,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-212,42,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-214,42,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-305,68,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-308,76,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-311,71,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-405,63,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-412,65,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-504,56,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-506,55,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-510,54,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-514,57,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-516,60,40,MT1003(40)
23/12/2025_07g00_2,,07g00,CS2,H6-306,42,39,MT1003(39)
23/12/2025_07g00_2,,07g00,CS2,H6-310,42,39,MT1003(39)
23/12/2025_07g00_2,,07g00,CS2,H6-312,42,39,MT1003(39)
23/12/2025_07g00_2,,07g00,CS2,H6-313,42,39,MT1003(39)
23/12/2025_07g00_2,,07g00,CS2,H6-213,42,38,MT1003(38)
23/12/2025_07g00_2,,07g00,CS2,H6-411,42,38,MT1003(38)
23/12/2025_07g00_2,,07g00,CS2,H6-413,42,37,MT1003(37)
23/12/2025_07g00_2,,07g00,CS2,H6-414,42,31,MT1003(31)
23/12/2025_07g00_2,,07g00,CS2,H6-415,42,29,MT1003(29)
23/12/2025_07g00_2,,07g00,CS2,H2-305,33,28,MT1003(28)
23/12/2025_09g30_1,,09g30,CS1,B5-GD,130,130,"MT1003(44), MT1017(38), MT1015(33), CO3071(15)"
23/12/2025_09g30_1,,09g30,CS1,B4-502,42,32,TR3055(32)
23/12/2025_09g30_1,,09g30,CS1,B4-401,32,31,MT1003(31)
23/12/2025_09g30_1,,09g30,CS1,B6-302,32,31,MT1015(31)
23/12/2025_09g30_1,,09g30,CS1,B4-306,42,31,MT1017(31)
23/12/2025_09g30_1,,09g30,CS1,B8-303,33,30,ME4645(30)
23/12/2025_09g30_1,,09g30,CS1,B8-304,33,30,ME4645(30)
23/12/2025_09g30_1,,09g30,CS1,B4-402,32,30,MT1003(30)
23/12/2025_09g30_1,,09g30,CS1,B4-403,32,30,MT1003(30)
23/12/2025_09g30_1,,09g30,CS1,B6-303,32,30,MT1015(30)
23/12/2025_09g30_1,,09g30,CS1,B6-304,32,30,MT1015(30)
23/12/2025_09g30_1,,09g30,CS1,B4-302,32,30,MT1017(30)
23/12/2025_09g30_1,,09g30,CS1,B4-301,32,29,MT1017(29)
23/12/2025_09g30_1,,09g30,CS1,B6-305,32,28,MT1015(28)
23/12/2025_09g30_1,,09g30,CS1,B6-301,26,25,MT1015(25)
23/12/2025_09g30_1,,09g30,CS1,B4-504,32,24,MT1017(24)
23/12/2025_09g30_1,,09g30,CS1,B4-303,32,17,MT1003(17)
23/12/2025_09g30_1,,09g30,CS1,B4-405,32,17,MT1003(17)
23/12/2025_09g30_2,,09g30,CS2,H6-GD,250,175,"MT1003(49), ME4645(45), CO3071(41), MT1017(40)"
23/12/2025_09g30_2,,09g30,CS2,H2-202,62,45,MT1003(45)
23/12/2025_09g30_2,,09g30,CS2,H2-205,62,43,MT1003(43)
23/12/2025_09g30_2,,09g30,CS2,H3-205,56,40,ME4645(40)
23/12/2025_09g30_2,,09g30,CS2,H2-206,82,80,"MT1003(40), MT1017(40)"
23/12/2025_09g30_2,,09g30,CS2,H2-207,71,66,"MT1003(40), MT1017(26)"
23/12/2025_09g30_2,,09g30,CS2,H2-301,82,80,"MT1003(40), MT1017(40)"
23/12/2025_09g30_2,,09g30,CS2,H2-302,62,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H2-304,49,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H2-306,82,76,"MT1003(40), CO3071(36)"
23/12/2025_09g30_2,,09g30,CS2,H2-307,62,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H2-401,82,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H2-403,49,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H2-404,49,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H2-406,82,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H2-407,44,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-109,42,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-110,42,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-113,68,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-201,63,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-205,62,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-211,66,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-305,68,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-308,76,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-311,71,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-405,63,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-412,65,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-504,56,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-506,55,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-510,54,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-512,55,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-514,57,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-516,60,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-802,63,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-810,63,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-811,79,40,MT1003(40)
23/12/2025_09g30_2,,09g30,CS2,H6-112,42,39,MT1003(39)
23/12/2025_09g30_2,,09g30,CS2,H6-206,42,39,MT1003(39)
23/12/2025_09g30_2,,09g30,CS2,H6-208,62,39,MT1003(39)
23/12/2025_09g30_2,,09g30,CS2,H6-210,42,39,MT1003(39)
23/12/2025_09g30_2,,09g30,CS2,H6-212,42,39,MT1003(39)
23/12/2025_09g30_2,,09g30,CS2,H6-214,42,39,MT1003(39)
23/12/2025_09g30_2,,09g30,CS2,H6-306,42,39,MT1003(39)
23/12/2025_09g30_2,,09g30,CS2,H6-213,42,37,MT1003(37)
23/12/2025_09g30_2,,09g30,CS2,H6-310,42,37,MT1003(37)
23/12/2025_09g30_2,,09g30,CS2,H6-312,42,35,MT1003(35)
23/12/2025_09g30_2,,09g30,CS2,H6-313,42,35,MT1003(35)
23/12/2025_09g30_2,,09g30,CS2,H6-411,42,32,MT1003(32)
23/12/2025_09g30_2,,09g30,CS2,H2-305,33,31,MT1003(31)
23/12/2025_09g30_2,,09g30,CS2,H2-402,33,27,MT1003(27)
23/12/2025_13g00_1,,13g00,CS1,B5-GD,130,130,"TR3135(42), CH4085(37), CO3143(34), AS3105(17)"
23/12/2025_13g00_1,,13g00,CS1,B4-502,42,31,CH3049(31)
23/12/2025_13g00_1,,13g00,CS1,B4-302,32,31,ME4201(31)
23/12/2025_13g00_1,,13g00,CS1,B4-303,32,30,CO3143(30)
23/12/2025_13g00_1,,13g00,CS1,B4-403,32,30,EE3403(30)
23/12/2025_13g00_1,,13g00,CS1,B4-401,32,30,LA1009(30)
23/12/2025_13g00_1,,13g00,CS1,C6-102,50,48,"CI1003(28), ME4201(20)"
23/12/2025_13g00_1,,13g00,CS1,B4-402,32,19,EE3403(19)
23/12/2025_13g00_1,,13g00,CS1,B4-405,32,18,LA1009(18)
23/12/2025_13g00_1,,13g00,CS1,B4-501,42,17,EE4053(17)
23/12/2025_13g00_2,,13g00,CS2,H6-GD,250,250,"EE3077(56), AS3105(55), CI4165(54), ME4201(45), CH4085(40)"
23/12/2025_13g00_2,,13g00,CS2,H6-113,68,66,"LA1009(43), ME3207(23)"
23/12/2025_13g00_2,,13g00,CS2,H6-208,62,59,"LA1009(43), IM1015(16)"
23/12/2025_13g00_2,,13g00,CS2,H6-506,55,43,TR3135(43)
23/12/2025_13g00_2,,13g00,CS2,H6-308,76,75,"LA1009(41), CH4085(34)"
23/12/2025_13g00_2,,13g00,CS2,H6-412,65,64,"CH4085(40), LA1009(24)"
23/12/2025_13g00_2,,13g00,CS2,H6-109,42,40,LA1009(40)
23/12/2025_13g00_2,,13g00,CS2,H6-110,42,40,LA1009(40)
23/12/2025_13g00_2,,13g00,CS2,H6-201,63,61,"LA1009(40), CH3049(21)"
23/12/2025_13g00_2,,13g00,CS2,H6-205,62,60,"LA1009(40), CH3403(20)"
23/12/2025_13g00_2,,13g00,CS2,H6-206,42,40,LA1009(40)
23/12/2025_13g00_2,,13g00,CS2,H6-210,42,40,LA1009(40)
23/12/2025_13g00_2,,13g00,CS2,H6-305,68,68,"LA1009(40), AS3015(28)"
23/12/2025_13g00_2,,13g00,CS2,H6-311,71,66,"LA1009(40), EE3133(26)"
23/12/2025_13g00_2,,13g00,CS2,H6-112,42,39,LA1009(39)
23/12/2025_13g00_2,,13g00,CS2,H6-212,42,38,LA1009(38)
23/12/2025_13g00_2,,13g00,CS2,H6-213,42,32,LA1009(32)
23/12/2025_13g00_2,,13g00,CS2,H6-214,42,28,LA1009(28)
23/12/2025_13g00_2,,13g00,CS2,H6-306,42,28,LA1009(28)
23/12/2025_13g00_2,,13g00,CS2,H6-312,42,24,LA1009(24)
23/12/2025_13g00_2,,13g00,CS2,H6-313,42,21,LA1009(21)
23/12/2025_15g30_1,,15g30,CS1,B5-GD,130,45,ME2151(45)
23/12/2025_15g30_1,,15g30,CS1,B4-405,32,30,ME2151(30)
23/12/2025_15g30_2,,15g30,CS2,H6-GD,250,40,EE2017(40)
23/12/2025_15g30_2,,15g30,CS2,H6-113,68,39,EE2017(39)
23/12/2025_15g30_2,,15g30,CS2,H6-110,42,36,EE2017(36)
23/12/2025_15g30_2,,15g30,CS2,H6-109,42,21,EE2017(21)
23/12/2025_18g15_1,,18g15,CS1,B5-GD,130,128,"GK5025(40), CI5407(31), CH5603(30), IM5067(27)"
23/12/2025_18g15_1,,18g15,CS1,B4-301,32,30,GK5025(30)
23/12/2025_18g15_1,,18g15,CS1,B4-302,32,30,GK5025(30)
23/12/2025_18g15_1,,18g15,CS1,B4-303,32,30,GK5025(30)
23/12/2025_18g15_1,,18g15,CS1,B4-405,32,31,"EE5193(25), TR5089(6)"
23/12/2025_18g15_1,,18g15,CS1,B4-402,32,30,"CH5603(16), CI5137(14)"
23/12/2025_18g15_1,,18g15,CS1,B4-502,42,8,TR5067(8)
24/12/2025_07g00_1,,07g00,CS1,B5-GD,130,125,"CH2113(44), CO1005(42), CI2135(39)"
24/12/2025_07g00_1,,07g00,CS1,B4-305,42,39,CH2113(39)
24/12/2025_07g00_1,,07g00,CS1,C5-303,42,39,EE2409(39)
24/12/2025_07g00_1,,07g00,CS1,C4-301,42,37,ME2179(37)
24/12/2025_07g00_1,,07g00,CS1,B4-306,42,33,CH2113(33)
24/12/2025_07g00_1,,07g00,CS1,B1-306,44,41,"CO1005(31), CI2135(10)"
24/12/2025_07g00_1,,07g00,CS1,B1-212,38,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B1-301,30,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B1-302,30,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B1-305,38,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B1-308,38,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B1-309,30,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B1-311,42,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B1-313,30,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B1-314,30,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B1-315,30,30,CO1005(30)
24/12/2025_07g00_1,,07g00,CS1,B9-201,32,30,CO3049(30)
24/12/2025_07g00_1,,07g00,CS1,B4-301,32,30,CH2113(30)
24/12/2025_07g00_1,,07g00,CS1,B4-302,32,30,CH2113(30)
24/12/2025_07g00_1,,07g00,CS1,B4-303,32,30,CH2113(30)
24/12/2025_07g00_1,,07g00,CS1,B4-401,32,30,CH2113(30)
24/12/2025_07g00_1,,07g00,CS1,B4-402,32,30,CH2113(30)
24/12/2025_07g00_1,,07g00,CS1,B4-501,42,30,EE1009(30)
24/12/2025_07g00_1,,07g00,CS1,B4-502,42,30,EE1009(30)
24/12/2025_07g00_1,,07g00,CS1,B4-504,32,30,EE1009(30)
24/12/2025_07g00_1,,07g00,CS1,B4-505,63,60,"EE1009(30), IM2019(30)"
24/12/2025_07g00_1,,07g00,CS1,B6-302,32,30,EE1009(30)
24/12/2025_07g00_1,,07g00,CS1,B6-303,32,30,EE1009(30)
24/12/2025_07g00_1,,07g00,CS1,B6-306,42,30,EE1009(30)
24/12/2025_07g00_1,,07g00,CS1,B8-303,33,30,IM2019(30)
24/12/2025_07g00_1,,07g00,CS1,C4-304,42,30,ME2179(30)
24/12/2025_07g00_1,,07g00,CS1,C4-402,42,30,ME2179(30)
24/12/2025_07g00_1,,07g00,CS1,C4-403,42,30,ME2179(30)
24/12/2025_07g00_1,,07g00,CS1,B1-303,30,29,CO1005(29)
24/12/2025_07g00_1,,07g00,CS1,B4-403,32,29,CH2113(29)
24/12/2025_07g00_1,,07g00,CS1,B4-405,32,26,CH2113(26)
24/12/2025_07g00_1,,07g00,CS1,B8-304,33,26,IM2019(26)
24/12/2025_07g00_1,,07g00,CS1,B6-304,32,25,EE1009(25)
24/12/2025_07g00_1,,07g00,CS1,B6-305,32,25,EE1009(25)
24/12/2025_07g00_1,,07g00,CS1,B9-202,28,24,IM2019(24)
24/12/2025_07g00_1,,07g00,CS1,B1-210,25,21,CO1005(21)
24/12/2025_07g00_1,,07g00,CS1,B10-204,21,21,ME3281(21)
24/12/2025_07g00_1,,07g00,CS1,B10-205,21,21,ME3281(21)
24/12/2025_07g00_1,,07g00,CS1,B1-214,25,20,CO1005(20)
24/12/2025_07g00_1,,07g00,CS1,B9-203,26,20,CO3049(20)
24/12/2025_07g00_1,,07g00,CS1,B1-206,25,19,EE1009(19)
24/12/2025_07g00_1,,07g00,CS1,B6-301,26,19,EE1009(19)
24/12/2025_07g00_1,,07g00,CS1,C4-303,26,18,ME2179(18)
24/12/2025_07g00_1,,07g00,CS1,B1-215,25,15,EE1009(15)
24/12/2025_07g00_2,,07g00,CS2,H6-GD,250,248,"ME2103(57), ME2179(53), EE1009(49), CO1005(48), ME3281(41)"
24/12/2025_07g00_2,,07g00,CS2,H2-201,82,82,"CH2113(45), ME3281(37)"
24/12/2025_07g00_2,,07g00,CS2,H6-205,62,45,EE1009(45)
24/12/2025_07g00_2,,07g00,CS2,H3-503,46,41,ME2103(41)
24/12/2025_07g00_2,,07g00,CS2,H3-504,46,41,ME2179(41)
24/12/2025_07g00_2,,07g00,CS2,H2-306,82,80,"CI2135(40), CO1005(40)"
24/12/2025_07g00_2,,07g00,CS2,H2-401,82,80,"CI2135(40), CO1005(40)"
24/12/2025_07g00_2,,07g00,CS2,H2-403,49,40,CI2135(40)
24/12/2025_07g00_2,,07g00,CS2,H2-404,49,40,CI2135(40)
24/12/2025_07g00_2,,07g00,CS2,H2-406,82,80,"CI2135(40), CO1005(40)"
24/12/2025_07g00_2,,07g00,CS2,H6-506,55,40,CO1005(40)
24/12/2025_07g00_2,,07g00,CS2,H6-510,54,40,CO1005(40)
24/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,CO1005(40)
24/12/2025_07g00_2,,07g00,CS2,H6-514,57,40,CO1005(40)
24/12/2025_07g00_2,,07g00,CS2,H3-301,75,75,"CO3049(40), EE1009(35)"
24/12/2025_07g00_2,,07g00,CS2,H3-303,46,40,CO3049(40)
24/12/2025_07g00_2,,07g00,CS2,H2-202,62,58,"CH2113(40), CH3421(18)"
24/12/2025_07g00_2,,07g00,CS2,H2-205,62,40,CH2113(40)
24/12/2025_07g00_2,,07g00,CS2,H2-206,82,80,"CH2113(40), EE1009(40)"
24/12/2025_07g00_2,,07g00,CS2,H2-207,71,68,"CH2113(40), CO3083(28)"
24/12/2025_07g00_2,,07g00,CS2,H2-301,82,80,"CH2113(40), EE1009(40)"
24/12/2025_07g00_2,,07g00,CS2,H6-112,42,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-201,63,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-206,42,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-208,62,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-210,42,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-211,66,66,"EE1009(40), ME2015(26)"
24/12/2025_07g00_2,,07g00,CS2,H6-212,42,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-213,42,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-214,42,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-305,68,65,"EE1009(40), IM3095(25)"
24/12/2025_07g00_2,,07g00,CS2,H6-306,42,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-310,42,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-311,71,65,"EE1009(40), ME3281(25)"
24/12/2025_07g00_2,,07g00,CS2,H6-405,63,40,EE1009(40)
24/12/2025_07g00_2,,07g00,CS2,H6-412,65,64,"EE1009(40), IM2019(24)"
24/12/2025_07g00_2,,07g00,CS2,H3-401,75,75,"IM2019(40), CO3049(35)"
24/12/2025_07g00_2,,07g00,CS2,H3-403,46,40,IM2019(40)
24/12/2025_07g00_2,,07g00,CS2,H3-404,46,40,IM2019(40)
24/12/2025_07g00_2,,07g00,CS2,H1-101,73,72,"IM3095(40), EE1009(32)"
24/12/2025_07g00_2,,07g00,CS2,H3-205,56,40,ME3281(40)
24/12/2025_07g00_2,,07g00,CS2,H6-811,79,79,"ME3281(40), CI2135(39)"
24/12/2025_07g00_2,,07g00,CS2,H6-415,42,39,CO1005(39)
24/12/2025_07g00_2,,07g00,CS2,H6-516,60,39,CO1005(39)
24/12/2025_07g00_2,,07g00,CS2,H2-302,62,39,CH2113(39)
24/12/2025_07g00_2,,07g00,CS2,H2-307,62,39,CH2113(39)
24/12/2025_07g00_2,,07g00,CS2,H6-312,42,39,EE1009(39)
24/12/2025_07g00_2,,07g00,CS2,H6-802,63,39,ME3281(39)
24/12/2025_07g00_2,,07g00,CS2,H2-304,49,36,CH2113(36)
24/12/2025_07g00_2,,07g00,CS2,H3-304,46,35,CO3049(35)
24/12/2025_09g30_1,,09g30,CS1,B5-GD,130,124,"TR1005(42), MT1011(36), EE4455(35), EN3005(7), MA3163(4)"
24/12/2025_09g30_1,,09g30,CS1,B4-305,42,33,MT1011(33)
24/12/2025_09g30_1,,09g30,CS1,B4-403,32,31,CH3371(31)
24/12/2025_09g30_1,,09g30,CS1,B4-303,32,31,MT1011(31)
24/12/2025_09g30_1,,09g30,CS1,B4-301,32,30,MT1011(30)
