KEY,DATE_ONLY,CAMPUS,TARGET ROOM,ROOM EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED,UTILIZATION
19/12/2025_13g00_2,2025-12-19,CS2,H6-GD,250,249,"TR3145(45), CI2133(44), CO3053(40), CH2051(40), EE2021(40), EE3041(40)",0.996
19/12/2025_13g00_2,2025-12-19,CS2,H1-104,138,133,"CI2133(41), TR3145(41), CO3053(40), CI1033(11)",0.9637681159420289
19/12/2025_13g00_2,2025-12-19,CS2,H6-504,106,106,"CI2133(41), CO3053(40), ME2009(25)",1.0
19/12/2025_13g00_2,2025-12-19,CS2,H6-506,105,101,"CI2133(41), CO3053(40), EE2021(20)",0.9619047619047619
19/12/2025_13g00_2,2025-12-19,CS2,H6-512,105,99,"CI2133(40), CH2051(40), TR3145(19)",0.9428571428571428
19/12/2025_13g00_2,2025-12-19,CS2,H2-304,93,80,"CH2051(40), EE2021(40)",0.8602150537634409
19/12/2025_13g00_2,2025-12-19,CS2,H2-307,117,115,"CH2051(40), EE2021(40), CI1033(35)",0.9829059829059829
19/12/2025_13g00_2,2025-12-19,CS2,H6-205,117,117,"EE2021(40), IM2017(40), CH2051(37)",1.0
19/12/2025_13g00_2,2025-12-19,CS2,H6-208,117,115,"EE2021(40), IM2017(40), CI1033(35)",0.9829059829059829
19/12/2025_13g00_2,2025-12-19,CS2,H6-211,126,120,"EE2021(40), IM2017(40), ME2009(40)",0.9523809523809523
19/12/2025_13g00_2,2025-12-19,CS2,H6-308,144,137,"ME2009(40), TR3145(40), CI2133(39), CO3053(18)",0.9513888888888888
19/12/2025_13g00_2,2025-12-19,CS2,H6-310,80,79,"ME2009(40), CI2133(39)",0.9875
19/12/2025_13g00_2,2025-12-19,CS2,H6-405,120,116,"ME2009(40), CO3053(38), IM2017(38)",0.9666666666666667
19/12/2025_13g00_2,2025-12-19,CS2,H6-412,123,110,"ME2009(40), TR3145(38), EE2021(32)",0.8943089430894309
19/12/2025_13g00_2,2025-12-19,CS2,H6-312,80,71,"ME2009(39), EE2021(32)",0.8875
19/12/2025_13g00_2,2025-12-19,CS2,H6-313,80,66,"ME2009(35), EE2021(31)",0.825
19/12/2025_13g00_2,2025-12-19,CS2,H6-413,80,63,"ME2009(32), EE2021(31)",0.7875
19/12/2025_13g00_2,2025-12-19,CS2,H6-212,80,79,"EE2021(31), CH2051(30), EE3041(18)",0.9875
19/12/2025_13g00_2,2025-12-19,CS2,H6-414,80,28,ME2009(28),0.35
19/12/2025_15g30_1,2025-12-19,CS1,B5-GD,130,32,CO3015(32),0.24615384615384617
19/12/2025_15g30_1,2025-12-19,CS1,B4-402,60,30,CO3015(30),0.5
19/12/2025_15g30_2,2025-12-19,CS2,H6-GD,250,40,CO3015(40),0.16
19/12/2025_15g30_2,2025-12-19,CS2,H6-110,80,40,CO3015(40),0.5
19/12/2025_15g30_2,2025-12-19,CS2,H6-113,129,40,CO3015(40),0.31007751937984496
19/12/2025_15g30_2,2025-12-19,CS2,H6-112,80,37,CO3015(37),0.4625
20/12/2025_07g00_2,2025-12-20,CS2,H6-GD,250,66,"LA1057(38), LA1041(28)",0.264
20/12/2025_09g30_1,2025-12-20,CS1,B5-GD,130,19,LA1043(19),0.14615384615384616
20/12/2025_09g30_2,2025-12-20,CS2,H6-GD,250,25,LA1043(25),0.1
20/12/2025_09g30_2,2025-12-20,CS2,H6-113,129,25,LA1043(25),0.1937984496124031
22/12/2025_07g00_1,2025-12-22,CS1,B5-GD,130,125,"PH1003(46), PH1011(38), IM3021(30), CI2139(11)",0.9615384615384616
22/12/2025_07g00_1,2025-12-22,CS1,B4-501,80,72,"PH1003(42), PH1011(30)",0.9
22/12/2025_07g00_1,2025-12-22,CS1,B4-502,80,71,"PH1003(41), PH1011(30)",0.8875
22/12/2025_07g00_1,2025-12-22,CS1,B1-208,84,69,"PH1003(39), PH1011(30)",0.8214285714285714
22/12/2025_07g00_1,2025-12-22,CS1,B1-306,84,69,"PH1003(39), PH1011(30)",0.8214285714285714
22/12/2025_07g00_1,2025-12-22,CS1,B1-311,80,66,"PH1003(39), PH1011(27)",0.825
22/12/2025_07g00_1,2025-12-22,CS1,B4-305,80,64,"PH1003(39), CI2139(25)",0.8
22/12/2025_07g00_1,2025-12-22,CS1,B4-306,80,39,PH1003(39),0.4875
22/12/2025_07g00_1,2025-12-22,CS1,B4-505,120,39,PH1003(39),0.325
22/12/2025_07g00_1,2025-12-22,CS1,B1-305,72,38,PH1003(38),0.5277777777777778
22/12/2025_07g00_1,2025-12-22,CS1,B1-212,72,37,PH1003(37),0.5138888888888888
22/12/2025_07g00_1,2025-12-22,CS1,B1-213,72,36,PH1003(36),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B6-306,80,35,PH1003(35),0.4375
22/12/2025_07g00_1,2025-12-22,CS1,C4-301,80,35,PH1003(35),0.4375
22/12/2025_07g00_1,2025-12-22,CS1,C4-502,80,35,PH1003(35),0.4375
22/12/2025_07g00_1,2025-12-22,CS1,C4-304,80,34,PH1003(34),0.425
22/12/2025_07g00_1,2025-12-22,CS1,C4-402,80,34,PH1003(34),0.425
22/12/2025_07g00_1,2025-12-22,CS1,C4-403,80,34,PH1003(34),0.425
22/12/2025_07g00_1,2025-12-22,CS1,C5-303,80,32,PH1003(32),0.4
22/12/2025_07g00_1,2025-12-22,CS1,C5-401,80,31,PH1003(31),0.3875
22/12/2025_07g00_1,2025-12-22,CS1,C5-403,80,31,PH1003(31),0.3875
22/12/2025_07g00_1,2025-12-22,CS1,B1-301,56,30,PH1003(30),0.5357142857142857
22/12/2025_07g00_1,2025-12-22,CS1,B1-302,56,30,PH1003(30),0.5357142857142857
22/12/2025_07g00_1,2025-12-22,CS1,B1-303,56,30,PH1003(30),0.5357142857142857
22/12/2025_07g00_1,2025-12-22,CS1,B1-308,72,30,PH1003(30),0.4166666666666667
22/12/2025_07g00_1,2025-12-22,CS1,B1-309,56,30,PH1003(30),0.5357142857142857
22/12/2025_07g00_1,2025-12-22,CS1,B1-313,56,30,PH1003(30),0.5357142857142857
22/12/2025_07g00_1,2025-12-22,CS1,B1-314,56,30,PH1003(30),0.5357142857142857
22/12/2025_07g00_1,2025-12-22,CS1,B1-315,56,30,PH1003(30),0.5357142857142857
22/12/2025_07g00_1,2025-12-22,CS1,B4-401,60,30,PH1003(30),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B4-402,60,30,PH1003(30),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B4-403,60,30,PH1003(30),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B4-405,60,30,PH1003(30),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B4-504,60,30,PH1003(30),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B6-302,60,30,PH1003(30),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B6-303,60,30,PH1003(30),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B6-304,60,30,PH1003(30),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B6-305,60,30,PH1003(30),0.5
22/12/2025_07g00_1,2025-12-22,CS1,B8-301,66,30,PH1003(30),0.45454545454545453
22/12/2025_07g00_1,2025-12-22,CS1,B8-303,62,30,PH1003(30),0.4838709677419355
22/12/2025_07g00_1,2025-12-22,CS1,B8-304,62,30,PH1003(30),0.4838709677419355
22/12/2025_07g00_1,2025-12-22,CS1,C5-502,80,30,PH1003(30),0.375
22/12/2025_07g00_1,2025-12-22,CS1,C5-503,80,30,PH1003(30),0.375
22/12/2025_07g00_1,2025-12-22,CS1,B4-301,60,29,PH1003(29),0.48333333333333334
22/12/2025_07g00_1,2025-12-22,CS1,B4-302,60,29,PH1003(29),0.48333333333333334
22/12/2025_07g00_1,2025-12-22,CS1,B4-303,60,29,PH1003(29),0.48333333333333334
22/12/2025_07g00_2,2025-12-22,CS2,H6-GD,250,148,"PH1003(53), CI2139(48), IM3021(47)",0.592
22/12/2025_07g00_2,2025-12-22,CS2,H6-810,120,115,"PH1003(49), CI2139(46), IM3021(20)",0.9583333333333334
22/12/2025_07g00_2,2025-12-22,CS2,H3-301,142,130,"CI2139(45), PH1003(45), IM3021(40)",0.9154929577464789
22/12/2025_07g00_2,2025-12-22,CS2,H6-412,123,122,"PH1003(44), CI2139(40), IM3021(38)",0.991869918699187
22/12/2025_07g00_2,2025-12-22,CS2,H6-201,120,82,"PH1003(42), CI2139(40)",0.6833333333333333
22/12/2025_07g00_2,2025-12-22,CS2,H6-311,135,82,"PH1003(42), CI2139(40)",0.6074074074074074
22/12/2025_07g00_2,2025-12-22,CS2,H2-201,156,40,PH1003(40),0.2564102564102564
22/12/2025_07g00_2,2025-12-22,CS2,H2-202,117,40,PH1003(40),0.3418803418803419
22/12/2025_07g00_2,2025-12-22,CS2,H2-205,117,40,PH1003(40),0.3418803418803419
22/12/2025_07g00_2,2025-12-22,CS2,H2-206,156,40,PH1003(40),0.2564102564102564
22/12/2025_07g00_2,2025-12-22,CS2,H2-207,135,40,PH1003(40),0.2962962962962963
22/12/2025_07g00_2,2025-12-22,CS2,H2-301,156,40,PH1003(40),0.2564102564102564
22/12/2025_07g00_2,2025-12-22,CS2,H2-302,117,40,PH1003(40),0.3418803418803419
22/12/2025_07g00_2,2025-12-22,CS2,H2-304,93,40,PH1003(40),0.43010752688172044
22/12/2025_07g00_2,2025-12-22,CS2,H2-306,156,40,PH1003(40),0.2564102564102564
22/12/2025_07g00_2,2025-12-22,CS2,H2-307,117,40,PH1003(40),0.3418803418803419
22/12/2025_07g00_2,2025-12-22,CS2,H2-401,156,40,PH1003(40),0.2564102564102564
22/12/2025_07g00_2,2025-12-22,CS2,H2-403,93,40,PH1003(40),0.43010752688172044
22/12/2025_07g00_2,2025-12-22,CS2,H2-404,93,40,PH1003(40),0.43010752688172044
22/12/2025_07g00_2,2025-12-22,CS2,H2-406,156,40,PH1003(40),0.2564102564102564
22/12/2025_07g00_2,2025-12-22,CS2,H2-407,84,40,PH1003(40),0.47619047619047616
22/12/2025_07g00_2,2025-12-22,CS2,H6-109,80,40,PH1003(40),0.5
22/12/2025_07g00_2,2025-12-22,CS2,H6-110,80,40,PH1003(40),0.5
22/12/2025_07g00_2,2025-12-22,CS2,H6-112,80,40,PH1003(40),0.5
22/12/2025_07g00_2,2025-12-22,CS2,H6-113,129,40,PH1003(40),0.31007751937984496
22/12/2025_07g00_2,2025-12-22,CS2,H6-205,117,40,PH1003(40),0.3418803418803419
22/12/2025_07g00_2,2025-12-22,CS2,H6-206,80,40,PH1003(40),0.5
22/12/2025_07g00_2,2025-12-22,CS2,H6-208,117,40,PH1003(40),0.3418803418803419
22/12/2025_07g00_2,2025-12-22,CS2,H6-210,80,40,PH1003(40),0.5
22/12/2025_07g00_2,2025-12-22,CS2,H6-211,126,40,PH1003(40),0.31746031746031744
22/12/2025_07g00_2,2025-12-22,CS2,H6-212,80,40,PH1003(40),0.5
22/12/2025_07g00_2,2025-12-22,CS2,H6-214,80,40,PH1003(40),0.5
22/12/2025_07g00_2,2025-12-22,CS2,H6-305,129,40,PH1003(40),0.31007751937984496
22/12/2025_07g00_2,2025-12-22,CS2,H6-306,80,40,PH1003(40),0.5
22/12/2025_07g00_2,2025-12-22,CS2,H6-308,144,40,PH1003(40),0.2777777777777778
22/12/2025_07g00_2,2025-12-22,CS2,H6-405,120,40,PH1003(40),0.3333333333333333
22/12/2025_07g00_2,2025-12-22,CS2,H6-504,106,40,PH1003(40),0.37735849056603776
22/12/2025_07g00_2,2025-12-22,CS2,H6-506,105,40,PH1003(40),0.38095238095238093
22/12/2025_07g00_2,2025-12-22,CS2,H6-510,102,40,PH1003(40),0.39215686274509803
22/12/2025_07g00_2,2025-12-22,CS2,H6-512,105,40,PH1003(40),0.38095238095238093
22/12/2025_07g00_2,2025-12-22,CS2,H6-514,108,40,PH1003(40),0.37037037037037035
22/12/2025_07g00_2,2025-12-22,CS2,H6-516,114,40,PH1003(40),0.3508771929824561
22/12/2025_07g00_2,2025-12-22,CS2,H6-213,80,39,PH1003(39),0.4875
22/12/2025_07g00_2,2025-12-22,CS2,H6-310,80,39,PH1003(39),0.4875
22/12/2025_07g00_2,2025-12-22,CS2,H6-312,80,39,PH1003(39),0.4875
22/12/2025_07g00_2,2025-12-22,CS2,H6-313,80,37,PH1003(37),0.4625
22/12/2025_07g00_2,2025-12-22,CS2,H6-411,80,37,PH1003(37),0.4625
22/12/2025_07g00_2,2025-12-22,CS2,H6-413,80,35,PH1003(35),0.4375
22/12/2025_07g00_2,2025-12-22,CS2,H6-414,80,32,PH1003(32),0.4
22/12/2025_09g30_1,2025-12-22,CS1,B5-GD,130,76,"PH1003(39), IM1003(37)",0.5846153846153846
22/12/2025_09g30_1,2025-12-22,CS1,B4-305,80,62,"IM1003(31), PH1003(31)",0.775
22/12/2025_09g30_1,2025-12-22,CS1,B6-303,60,60,"PH1003(31), IM1003(29)",1.0
22/12/2025_09g30_1,2025-12-22,CS1,B4-302,60,60,"IM1003(30), PH1003(30)",1.0
22/12/2025_09g30_1,2025-12-22,CS1,B6-305,60,53,"PH1003(30), IM1003(23)",0.8833333333333333
22/12/2025_09g30_1,2025-12-22,CS1,B6-301,50,17,PH1003(17),0.34
22/12/2025_09g30_2,2025-12-22,CS2,H6-GD,250,133,"IM1003(52), PH1003(46), CI1003(35)",0.532
22/12/2025_09g30_2,2025-12-22,CS2,H3-306,142,107,"IM1003(49), PH1003(46), CI1003(12)",0.7535211267605634
22/12/2025_09g30_2,2025-12-22,CS2,H2-205,117,85,"PH1003(45), IM1003(40)",0.7264957264957265
22/12/2025_09g30_2,2025-12-22,CS2,H2-206,156,43,PH1003(43),0.27564102564102566
22/12/2025_09g30_2,2025-12-22,CS2,H2-207,135,43,PH1003(43),0.31851851851851853
22/12/2025_09g30_2,2025-12-22,CS2,H2-301,156,40,PH1003(40),0.2564102564102564
22/12/2025_09g30_2,2025-12-22,CS2,H2-302,117,40,PH1003(40),0.3418803418803419
22/12/2025_09g30_2,2025-12-22,CS2,H2-304,93,40,PH1003(40),0.43010752688172044
22/12/2025_09g30_2,2025-12-22,CS2,H2-306,156,40,PH1003(40),0.2564102564102564
22/12/2025_09g30_2,2025-12-22,CS2,H2-401,156,40,PH1003(40),0.2564102564102564
22/12/2025_09g30_2,2025-12-22,CS2,H2-403,93,40,PH1003(40),0.43010752688172044
22/12/2025_09g30_2,2025-12-22,CS2,H2-404,93,40,PH1003(40),0.43010752688172044
22/12/2025_09g30_2,2025-12-22,CS2,H2-406,156,40,PH1003(40),0.2564102564102564
22/12/2025_09g30_2,2025-12-22,CS2,H2-407,84,40,PH1003(40),0.47619047619047616
22/12/2025_09g30_2,2025-12-22,CS2,H6-109,80,40,PH1003(40),0.5
22/12/2025_09g30_2,2025-12-22,CS2,H6-110,80,40,PH1003(40),0.5
22/12/2025_09g30_2,2025-12-22,CS2,H6-112,80,40,PH1003(40),0.5
22/12/2025_09g30_2,2025-12-22,CS2,H6-113,129,40,PH1003(40),0.31007751937984496
22/12/2025_09g30_2,2025-12-22,CS2,H6-201,120,40,PH1003(40),0.3333333333333333
22/12/2025_09g30_2,2025-12-22,CS2,H6-205,117,40,PH1003(40),0.3418803418803419
22/12/2025_09g30_2,2025-12-22,CS2,H6-206,80,40,PH1003(40),0.5
22/12/2025_09g30_2,2025-12-22,CS2,H6-208,117,40,PH1003(40),0.3418803418803419
22/12/2025_09g30_2,2025-12-22,CS2,H6-211,126,40,PH1003(40),0.31746031746031744
22/12/2025_09g30_2,2025-12-22,CS2,H6-305,129,40,PH1003(40),0.31007751937984496
22/12/2025_09g30_2,2025-12-22,CS2,H6-308,144,40,PH1003(40),0.2777777777777778
22/12/2025_09g30_2,2025-12-22,CS2,H6-311,135,40,PH1003(40),0.2962962962962963
22/12/2025_09g30_2,2025-12-22,CS2,H6-312,80,40,PH1003(40),0.5
22/12/2025_09g30_2,2025-12-22,CS2,H6-313,80,40,PH1003(40),0.5
22/12/2025_09g30_2,2025-12-22,CS2,H6-504,106,40,PH1003(40),0.37735849056603776
22/12/2025_09g30_2,2025-12-22,CS2,H6-506,105,40,PH1003(40),0.38095238095238093
22/12/2025_09g30_2,2025-12-22,CS2,H6-512,105,40,PH1003(40),0.38095238095238093
22/12/2025_09g30_2,2025-12-22,CS2,H6-514,108,40,PH1003(40),0.37037037037037035
22/12/2025_09g30_2,2025-12-22,CS2,H6-516,114,40,PH1003(40),0.3508771929824561
22/12/2025_09g30_2,2025-12-22,CS2,H2-307,117,39,PH1003(39),0.3333333333333333
22/12/2025_09g30_2,2025-12-22,CS2,H6-210,80,39,PH1003(39),0.4875
22/12/2025_09g30_2,2025-12-22,CS2,H6-212,80,39,PH1003(39),0.4875
22/12/2025_09g30_2,2025-12-22,CS2,H6-213,80,39,PH1003(39),0.4875
22/12/2025_09g30_2,2025-12-22,CS2,H6-214,80,39,PH1003(39),0.4875
22/12/2025_09g30_2,2025-12-22,CS2,H6-306,80,39,PH1003(39),0.4875
22/12/2025_09g30_2,2025-12-22,CS2,H6-310,80,39,PH1003(39),0.4875
22/12/2025_09g30_2,2025-12-22,CS2,H6-405,120,39,PH1003(39),0.325
22/12/2025_09g30_2,2025-12-22,CS2,H6-510,102,39,PH1003(39),0.38235294117647056
22/12/2025_09g30_2,2025-12-22,CS2,H6-411,80,32,PH1003(32),0.4
22/12/2025_09g30_2,2025-12-22,CS2,H2-402,63,29,PH1003(29),0.4603174603174603
22/12/2025_09g30_2,2025-12-22,CS2,H2-405,63,28,PH1003(28),0.4444444444444444
22/12/2025_09g30_2,2025-12-22,CS2,H2-305,63,10,PH1003(10),0.15873015873015872
22/12/2025_13g00_1,2025-12-22,CS1,B5-GD,130,129,"EE3413(45), ME3015(44), CO3045(40)",0.9923076923076923
22/12/2025_13g00_1,2025-12-22,CS1,B1-311,80,77,"ME4631(39), AS2071(38)",0.9625
22/12/2025_13g00_1,2025-12-22,CS1,B4-406,108,104,"AS2071(37), EE4441(34), CH4051(33)",0.9629629629629629
22/12/2025_13g00_1,2025-12-22,CS1,B4-502,80,66,"AS2071(36), CH4051(30)",0.825
22/12/2025_13g00_1,2025-12-22,CS1,B4-501,80,80,"AS2071(35), CH4051(30), CH3021(15)",1.0
22/12/2025_13g00_1,2025-12-22,CS1,B1-305,72,71,"EE3413(30), CH4051(26), MA3111(15)",0.9861111111111112
22/12/2025_13g00_1,2025-12-22,CS1,B4-301,60,47,"TR3003(24), CH4051(23)",0.7833333333333333
22/12/2025_13g00_1,2025-12-22,CS1,B4-504,60,49,"AS2071(19), MA4169(15), ME3015(15)",0.8166666666666667
22/12/2025_13g00_2,2025-12-22,CS2,H6-GD,250,248,"ME3015(52), CH4051(49), CH3021(44), EE3203(44), AS2071(40), IM3029(19)",0.992
22/12/2025_13g00_2,2025-12-22,CS2,H6-208,117,116,"CH4051(47), CO3045(40), ME3215(29)",0.9914529914529915
22/12/2025_13g00_2,2025-12-22,CS2,H6-312,80,80,"CO3045(40), CH3021(40)",1.0
22/12/2025_13g00_2,2025-12-22,CS2,H6-201,120,120,"CH4051(40), EE3071(40), MA4091(40)",1.0
22/12/2025_13g00_2,2025-12-22,CS2,H6-205,117,117,"CH4051(40), EE3071(40), CI1069(37)",1.0
22/12/2025_13g00_2,2025-12-22,CS2,H6-206,80,80,"CH4051(40), EE3071(40)",1.0
22/12/2025_13g00_2,2025-12-22,CS2,H6-412,123,118,"ME3299(40), AS2071(39), IM3029(39)",0.959349593495935
22/12/2025_13g00_2,2025-12-22,CS2,H6-109,80,73,"EE3027(37), EE3203(36)",0.9125
22/12/2025_13g00_2,2025-12-22,CS2,H6-411,80,78,"ME3299(36), GE3219(34), ME3031(8)",0.975
22/12/2025_13g00_2,2025-12-22,CS2,H6-210,80,78,"CH4051(30), TR3061(29), MA4091(19)",0.975
22/12/2025_13g00_2,2025-12-22,CS2,H6-214,80,80,"AS2071(27), IU4025(27), MA2013(26)",1.0
22/12/2025_13g00_2,2025-12-22,CS2,H6-512,105,57,"IM2031(24), CI1069(18), CI3301(15)",0.5428571428571428
22/12/2025_15g30_1,2025-12-22,CS1,B5-GD,130,33,LA1007(33),0.25384615384615383
22/12/2025_15g30_1,2025-12-22,CS1,B4-306,80,31,LA1007(31),0.3875
22/12/2025_15g30_1,2025-12-22,CS1,B4-303,60,29,LA1007(29),0.48333333333333334
22/12/2025_15g30_2,2025-12-22,CS2,H6-GD,250,46,LA1007(46),0.184
22/12/2025_15g30_2,2025-12-22,CS2,H6-211,126,45,LA1007(45),0.35714285714285715
22/12/2025_15g30_2,2025-12-22,CS2,H6-305,129,45,LA1007(45),0.3488372093023256
22/12/2025_15g30_2,2025-12-22,CS2,H6-113,129,43,LA1007(43),0.3333333333333333
22/12/2025_15g30_2,2025-12-22,CS2,H6-205,117,40,LA1007(40),0.3418803418803419
22/12/2025_15g30_2,2025-12-22,CS2,H6-208,117,40,LA1007(40),0.3418803418803419
22/12/2025_15g30_2,2025-12-22,CS2,H6-308,144,40,LA1007(40),0.2777777777777778
22/12/2025_15g30_2,2025-12-22,CS2,H6-504,106,40,LA1007(40),0.37735849056603776
22/12/2025_15g30_2,2025-12-22,CS2,H6-506,105,40,LA1007(40),0.38095238095238093
22/12/2025_15g30_2,2025-12-22,CS2,H6-510,102,40,LA1007(40),0.39215686274509803
22/12/2025_15g30_2,2025-12-22,CS2,H6-514,108,40,LA1007(40),0.37037037037037035
22/12/2025_15g30_2,2025-12-22,CS2,H6-516,114,40,LA1007(40),0.3508771929824561
22/12/2025_15g30_2,2025-12-22,CS2,H6-512,105,39,LA1007(39),0.37142857142857144
22/12/2025_15g30_2,2025-12-22,CS2,H6-109,80,38,LA1007(38),0.475
22/12/2025_15g30_2,2025-12-22,CS2,H6-110,80,38,LA1007(38),0.475
22/12/2025_15g30_2,2025-12-22,CS2,H6-206,80,36,LA1007(36),0.45
22/12/2025_15g30_2,2025-12-22,CS2,H6-210,80,36,LA1007(36),0.45
22/12/2025_15g30_2,2025-12-22,CS2,H6-112,80,35,LA1007(35),0.4375
22/12/2025_15g30_2,2025-12-22,CS2,H6-212,80,34,LA1007(34),0.425
22/12/2025_15g30_2,2025-12-22,CS2,H6-214,80,33,LA1007(33),0.4125
22/12/2025_15g30_2,2025-12-22,CS2,H6-213,80,32,LA1007(32),0.4
22/12/2025_15g30_2,2025-12-22,CS2,H6-306,80,32,LA1007(32),0.4
22/12/2025_15g30_2,2025-12-22,CS2,H6-312,80,31,LA1007(31),0.3875
22/12/2025_15g30_2,2025-12-22,CS2,H6-310,80,30,LA1007(30),0.375
22/12/2025_18g15_1,2025-12-22,CS1,B5-GD,130,130,"CO5087(41), EE5191(32), CI5403(30), CH5703(27)",1.0
22/12/2025_18g15_1,2025-12-22,CS1,B4-305,80,79,"CH5703(30), IM5127(28), CI5251(21)",0.9875
22/12/2025_18g15_1,2025-12-22,CS1,B4-402,60,56,"ME5269(24), CH5407(14), CO5161(9), TR5063(9)",0.9333333333333333
22/12/2025_18g15_1,2025-12-22,CS1,B4-302,60,8,MA5097(8),0.13333333333333333
23/12/2025_07g00_1,2025-12-23,CS1,B5-GD,130,103,"MT1003(41), MT1019(41), IM3109(21)",0.7923076923076923
23/12/2025_07g00_1,2025-12-23,CS1,B4-406,108,71,"MT1003(41), MT1019(30)",0.6574074074074074
23/12/2025_07g00_1,2025-12-23,CS1,B6-306,80,70,"MT1003(40), MT1019(30)",0.875
23/12/2025_07g00_1,2025-12-23,CS1,C4-301,80,70,"MT1003(40), MT1019(30)",0.875
23/12/2025_07g00_1,2025-12-23,CS1,C4-304,80,68,"MT1003(40), MT1019(28)",0.85
23/12/2025_07g00_1,2025-12-23,CS1,C4-402,80,64,"MT1003(40), MT1019(24)",0.8
23/12/2025_07g00_1,2025-12-23,CS1,C4-403,80,39,MT1003(39),0.4875
23/12/2025_07g00_1,2025-12-23,CS1,C4-502,80,39,MT1003(39),0.4875
23/12/2025_07g00_1,2025-12-23,CS1,C5-303,80,38,MT1003(38),0.475
23/12/2025_07g00_1,2025-12-23,CS1,C5-401,80,38,MT1003(38),0.475
23/12/2025_07g00_1,2025-12-23,CS1,C5-403,80,38,MT1003(38),0.475
23/12/2025_07g00_1,2025-12-23,CS1,C5-503,80,37,MT1003(37),0.4625
23/12/2025_07g00_1,2025-12-23,CS1,C5-502,80,36,MT1003(36),0.45
23/12/2025_07g00_1,2025-12-23,CS1,C6-401,80,36,MT1003(36),0.45
23/12/2025_07g00_1,2025-12-23,CS1,C6-402,80,34,MT1003(34),0.425
23/12/2025_07g00_1,2025-12-23,CS1,B1-208,84,33,MT1003(33),0.39285714285714285
23/12/2025_07g00_1,2025-12-23,CS1,C6-403,80,33,MT1003(33),0.4125
23/12/2025_07g00_1,2025-12-23,CS1,B1-306,84,31,MT1003(31),0.36904761904761907
23/12/2025_07g00_1,2025-12-23,CS1,B1-212,72,30,MT1003(30),0.4166666666666667
23/12/2025_07g00_1,2025-12-23,CS1,B1-213,72,30,MT1003(30),0.4166666666666667
23/12/2025_07g00_1,2025-12-23,CS1,B1-301,56,30,MT1003(30),0.5357142857142857
23/12/2025_07g00_1,2025-12-23,CS1,B1-303,56,30,MT1003(30),0.5357142857142857
23/12/2025_07g00_1,2025-12-23,CS1,B1-305,72,30,MT1003(30),0.4166666666666667
23/12/2025_07g00_1,2025-12-23,CS1,B1-308,72,30,MT1003(30),0.4166666666666667
23/12/2025_07g00_1,2025-12-23,CS1,B1-309,56,30,MT1003(30),0.5357142857142857
23/12/2025_07g00_1,2025-12-23,CS1,B1-311,80,30,MT1003(30),0.375
23/12/2025_07g00_1,2025-12-23,CS1,B1-313,56,30,MT1003(30),0.5357142857142857
23/12/2025_07g00_1,2025-12-23,CS1,B1-314,56,30,MT1003(30),0.5357142857142857
23/12/2025_07g00_1,2025-12-23,CS1,B1-315,56,30,MT1003(30),0.5357142857142857
23/12/2025_07g00_1,2025-12-23,CS1,B4-301,60,30,MT1003(30),0.5
23/12/2025_07g00_1,2025-12-23,CS1,B4-302,60,30,MT1003(30),0.5
23/12/2025_07g00_1,2025-12-23,CS1,B4-303,60,30,MT1003(30),0.5
23/12/2025_07g00_1,2025-12-23,CS1,B4-305,80,30,MT1003(30),0.375
23/12/2025_07g00_1,2025-12-23,CS1,B4-401,60,30,MT1003(30),0.5
23/12/2025_07g00_1,2025-12-23,CS1,B6-302,60,30,MT1003(30),0.5
23/12/2025_07g00_1,2025-12-23,CS1,B6-303,60,30,MT1003(30),0.5
23/12/2025_07g00_1,2025-12-23,CS1,B6-304,60,30,MT1003(30),0.5
23/12/2025_07g00_1,2025-12-23,CS1,B6-305,60,30,MT1003(30),0.5
23/12/2025_07g00_1,2025-12-23,CS1,B8-301,66,30,MT1003(30),0.45454545454545453
23/12/2025_07g00_1,2025-12-23,CS1,B8-303,62,30,MT1003(30),0.4838709677419355
23/12/2025_07g00_1,2025-12-23,CS1,B10-203,70,29,MT1003(29),0.4142857142857143
23/12/2025_07g00_1,2025-12-23,CS1,B1-302,56,29,MT1003(29),0.5178571428571429
23/12/2025_07g00_1,2025-12-23,CS1,B4-402,60,29,MT1003(29),0.48333333333333334
23/12/2025_07g00_1,2025-12-23,CS1,B8-304,62,29,MT1003(29),0.46774193548387094
23/12/2025_07g00_1,2025-12-23,CS1,B9-201,60,29,MT1003(29),0.48333333333333334
23/12/2025_07g00_1,2025-12-23,CS1,B1-203,60,27,MT1003(27),0.45
23/12/2025_07g00_1,2025-12-23,CS1,B9-202,54,27,MT1003(27),0.5
23/12/2025_07g00_1,2025-12-23,CS1,C4-303,50,26,MT1003(26),0.52
23/12/2025_07g00_2,2025-12-23,CS2,H6-GD,250,166,"EE3025(51), MT1003(49), CH2019(40), IM3109(26)",0.664
